Cleaned Text,Stemmed Tokens,Tweet ID
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067577872158736384
"RT @weekley: West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's loss to the…","['rt', '@', 'weekley', ':', 'west', 'virginia', 'content', 'big', '12', 'championship', 'season', ',', 'fell', 'short', 'last', 'friday', ""'s"", 'loss', 'the…']",1067576481252077573
"RT : I understand fans want to win, but why do I keep seeing “mediocrity” and comparisons to blue blood programs? 

There’s a r…","['rt', ':', 'i', 'understand', 'fan', 'want', 'win', ',', 'i', 'keep', 'see', '“', 'mediocr', '”', 'comparison', 'blue', 'blood', 'program', '?', 'there', '’', 's', 'r…']",1067576033824686080
"RT : So... if OU goes to the playoff and we pass Texas in rankings, does that send #WVU to the Sugar Bowl? 2nd highest rank…","['rt', ':', 'so', '...', 'ou', 'go', 'playoff', 'pas', 'texa', 'rank', ',', 'send', '#', 'wvu', 'sugar', 'bowl', '?', '2nd', 'highest', 'rank…']",1067576017957658624
Cheeesin'  #westvirginia #morgantown #bennyspizza #wvu #bennyvelinos #pizza ,"['cheeesin', ""'"", '#', 'westvirginia', '#', 'morgantown', '#', 'bennyspizza', '#', 'wvu', '#', 'bennyvelino', '#', 'pizza']",1067575073786273793
#WVU falls three spots to No. 16 after a 59-56 loss to now No. 5 Oklahoma. There will likely be no Big 12 champions… ,"['#', 'wvu', 'fall', 'three', 'spot', 'no', '.', '16', '59-56', 'loss', 'now', 'no', '.', '5', 'oklahoma', '.', 'there', 'will', 'like', 'big', '12', 'champions…']",1067575045160079360
"RT : David Hardesty is a great West Virginian, was a great President of the University and is a role model for all who look at h…","['rt', ':', 'david', 'hardesti', 'great', 'west', 'virginian', ',', 'great', 'presid', 'univers', 'role', 'model', 'look', 'h…']",1067574783725002753
"So... if OU goes to the playoff and we pass Texas in rankings, does that send #WVU to the Sugar Bowl? 2nd highest r… ","['so', '...', 'ou', 'go', 'playoff', 'pas', 'texa', 'rank', ',', 'send', '#', 'wvu', 'sugar', 'bowl', '?', '2nd', 'highest', 'r…']",1067574629450096641
RT : #WVU drops from No. 13 to No. 16 in the latest #CFBPlayoff rankings.,"['rt', ':', '#', 'wvu', 'drop', 'no', '.', '13', 'no', '.', '16', 'latest', '#', 'cfbplayoff', 'rank', '.']",1067573435444936705
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067573322496569344
"RT : New #CFBPlayoff Rankings
7. #Michigan
8. #UCF
9. #UF
10. #LSU
11. #UDub
12. #PSU
13. #Wazzu
14. #Texas
15. #UK
16. #WVU…","['rt', ':', 'new', '#', 'cfbplayoff', 'rank', '7', '.', '#', 'michigan', '8', '.', '#', 'ucf', '9', '.', '#', 'uf', '10', '.', '#', 'lsu', '11', '.', '#', 'udub', '12', '.', '#', 'psu', '13', '.', '#', 'wazzu', '14', '.', '#', 'texa', '15', '.', '#', 'uk', '16', '.', '#', 'wvu…']",1067573123749474304
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067572507455172608
RT : Stop by the office and take a tour by November 30th to be entered to win a $500 gift card!! #Studenthousing #Giveaway #…,"['rt', ':', 'stop', 'offic', 'take', 'tour', 'novemb', '30th', 'enter', 'win', '$', '500', 'gift', 'card', '!', '!', '#', 'studenth', '#', 'giveaway', '#', '…']",1067572378270601217
"RT : New #CFBPlayoff Rankings
7. #Michigan
8. #UCF
9. #UF
10. #LSU
11. #UDub
12. #PSU
13. #Wazzu
14. #Texas
15. #UK
16. #WVU…","['rt', ':', 'new', '#', 'cfbplayoff', 'rank', '7', '.', '#', 'michigan', '8', '.', '#', 'ucf', '9', '.', '#', 'uf', '10', '.', '#', 'lsu', '11', '.', '#', 'udub', '12', '.', '#', 'psu', '13', '.', '#', 'wazzu', '14', '.', '#', 'texa', '15', '.', '#', 'uk', '16', '.', '#', 'wvu…']",1067571899482427394
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067571671505211392
Sugar Bowl is still alive. Roll Tide and Boomer Sooner this weekend #WVU,"['sugar', 'bowl', 'still', 'aliv', '.', 'roll', 'tide', 'boomer', 'sooner', 'weekend', '#', 'wvu']",1067571649065730048
RT @rivalskeenan: #WVU comes in at No. 16 in the College Football Playoff Poll.,"['rt', '@', 'rivalskeenan', ':', '#', 'wvu', 'come', 'no', '.', '16', 'colleg', 'footbal', 'playoff', 'poll', '.']",1067571388091899904
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ","['rt', ':', 'rumor', ',', 'don', '’', 't', 'believ', '.', 'holgorsen', 'will', 'continu', 'build', '#', 'wvu', 'footbal']",1067571110399668226
#WVU falls three spots to No. 16 in the College Football Playoff rankings. ,"['#', 'wvu', 'fall', 'three', 'spot', 'no', '.', '16', 'colleg', 'footbal', 'playoff', 'rank', '.']",1067571074097913856
"RT : New #CFBPlayoff Rankings
7. #Michigan
8. #UCF
9. #UF
10. #LSU
11. #UDub
12. #PSU
13. #Wazzu
14. #Texas
15. #UK
16. #WVU…","['rt', ':', 'new', '#', 'cfbplayoff', 'rank', '7', '.', '#', 'michigan', '8', '.', '#', 'ucf', '9', '.', '#', 'uf', '10', '.', '#', 'lsu', '11', '.', '#', 'udub', '12', '.', '#', 'psu', '13', '.', '#', 'wazzu', '14', '.', '#', 'texa', '15', '.', '#', 'uk', '16', '.', '#', 'wvu…']",1067570972839030785
#WVUFootball shows up ranked 16th in this Week's College Football Top 25 Rankings. #WVU,"['#', 'wvufootbal', 'show', 'rank', '16th', 'week', ""'s"", 'colleg', 'footbal', 'top', '25', 'rank', '.', '#', 'wvu']",1067570908062203905
"RT : New #CFBPlayoff Rankings
7. #Michigan
8. #UCF
9. #UF
10. #LSU
11. #UDub
12. #PSU
13. #Wazzu
14. #Texas
15. #UK
16. #WVU…","['rt', ':', 'new', '#', 'cfbplayoff', 'rank', '7', '.', '#', 'michigan', '8', '.', '#', 'ucf', '9', '.', '#', 'uf', '10', '.', '#', 'lsu', '11', '.', '#', 'udub', '12', '.', '#', 'psu', '13', '.', '#', 'wazzu', '14', '.', '#', 'texa', '15', '.', '#', 'uk', '16', '.', '#', 'wvu…']",1067570844170371072
"RT : New #CFBPlayoff Rankings
7. #Michigan
8. #UCF
9. #UF
10. #LSU
11. #UDub
12. #PSU
13. #Wazzu
14. #Texas
15. #UK
16. #WVU…","['rt', ':', 'new', '#', 'cfbplayoff', 'rank', '7', '.', '#', 'michigan', '8', '.', '#', 'ucf', '9', '.', '#', 'uf', '10', '.', '#', 'lsu', '11', '.', '#', 'udub', '12', '.', '#', 'psu', '13', '.', '#', 'wazzu', '14', '.', '#', 'texa', '15', '.', '#', 'uk', '16', '.', '#', 'wvu…']",1067570802286096389
"New #CFBPlayoff Rankings
7. #Michigan
8. #UCF
9. #UF
10. #LSU
11. #UDub
12. #PSU
13. #Wazzu
14. #Texas
15. #UK
16.… ","['new', '#', 'cfbplayoff', 'rank', '7', '.', '#', 'michigan', '8', '.', '#', 'ucf', '9', '.', '#', 'uf', '10', '.', '#', 'lsu', '11', '.', '#', 'udub', '12', '.', '#', 'psu', '13', '.', '#', 'wazzu', '14', '.', '#', 'texa', '15', '.', '#', 'uk', '16.…']",1067570764965138433
#WVU comes in at No. 16 in the College Football Playoff Poll.,"['#', 'wvu', 'come', 'no', '.', '16', 'colleg', 'footbal', 'playoff', 'poll', '.']",1067570460337078272
#WVU drops from No. 13 to No. 16 in the latest #CFBPlayoff rankings.,"['#', 'wvu', 'drop', 'no', '.', '13', 'no', '.', '16', 'latest', '#', 'cfbplayoff', 'rank', '.']",1067570416540098560
"RT @bigjax3211: Just back from #WVU interviews. Beetle Bolden and Wes Harris will play against Rider on Wednesday, according to Bob Huggins…","['rt', '@', 'bigjax3211', ':', 'just', 'back', '#', 'wvu', 'interview', '.', 'beetl', 'bolden', 'wes', 'harri', 'will', 'play', 'rider', 'wednesday', ',', 'accord', 'bob', 'huggins…']",1067570340195459072
RT : Jordan McCabe talks about #WVU limiting turnovers the last two games ,"['rt', ':', 'jordan', 'mccabe', 'talk', '#', 'wvu', 'limit', 'turnov', 'last', 'two', 'game']",1067570129733648384
RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. ,"['rt', '@', 'rivalskeenan', ':', 'freshman', 'point', 'guard', 'jordan', 'mccabe', 'get', 'shot', '#', 'wvu', 'practic', '.']",1067569916642017281
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067569766368464897
RT : #WVU offers a Florida athlete. Get the details and highlights.    ($),"['rt', ':', '#', 'wvu', 'offer', 'florida', 'athlet', '.', 'get', 'detail', 'highlight', '.', '(', '$', ')']",1067569603101032449
#WVU offers a Florida athlete. Get the details and highlights.    ($),"['#', 'wvu', 'offer', 'florida', 'athlet', '.', 'get', 'detail', 'highlight', '.', '(', '$', ')']",1067569417637253120
"RT @bhertzel: Two decades ago today, Marc Bulger and Mountaineers laid an avalanche of points on Backyard Brawlrival Pitt. #wvu #BGN ","['rt', '@', 'bhertzel', ':', 'two', 'decad', 'ago', 'today', ',', 'marc', 'bulger', 'mountain', 'laid', 'avalanch', 'point', 'backyard', 'brawlriv', 'pitt', '.', '#', 'wvu', '#', 'bgn']",1067569261827317760
Senior highlights of #WVU commit Winston Wright will definitely leave you impressed.... ,"['senior', 'highlight', '#', 'wvu', 'commit', 'winston', 'wright', 'will', 'definit', 'leav', 'impress', '...', '.']",1067568757520793602
@weekley You want OU to win because that hopefully puts them in playoff and Texas in NY6 which means more loot spli… ,"['@', 'weekley', 'you', 'want', 'ou', 'win', 'hope', 'put', 'playoff', 'texa', 'ny6', 'mean', 'loot', 'spli…']",1067568739732869120
" @letsgomtnrs   @missouri_in  Facts. Additionally, a 13-9 game is… ","['@', 'letsgomtnr', '@', 'missouri_in', 'fact', '.', 'addit', ',', '13-9', 'game', 'is…']",1067567813244723202
RT : #WVU has registered double digit wins in a season 9 times in its 127 year history. Dana Holgorsen has 2 of those in 8 year…,"['rt', ':', '#', 'wvu', 'regist', 'doubl', 'digit', 'win', 'season', '9', 'time', '127', 'year', 'histori', '.', 'dana', 'holgorsen', '2', '8', 'year…']",1067567678813085696
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067565114495258625
RT : #WVU has registered double digit wins in a season 9 times in its 127 year history. Dana Holgorsen has 2 of those in 8 year…,"['rt', ':', '#', 'wvu', 'regist', 'doubl', 'digit', 'win', 'season', '9', 'time', '127', 'year', 'histori', '.', 'dana', 'holgorsen', '2', '8', 'year…']",1067565003555905536
RT : #WVU has registered double digit wins in a season 9 times in its 127 year history. Dana Holgorsen has 2 of those in 8 year…,"['rt', ':', '#', 'wvu', 'regist', 'doubl', 'digit', 'win', 'season', '9', 'time', '127', 'year', 'histori', '.', 'dana', 'holgorsen', '2', '8', 'year…']",1067564923180515328
RT : #WVU has registered double digit wins in a season 9 times in its 127 year history. Dana Holgorsen has 2 of those in 8 year…,"['rt', ':', '#', 'wvu', 'regist', 'doubl', 'digit', 'win', 'season', '9', 'time', '127', 'year', 'histori', '.', 'dana', 'holgorsen', '2', '8', 'year…']",1067564143031537665
"RT : I understand fans want to win, but why do I keep seeing “mediocrity” and comparisons to blue blood programs? 

There’s a r…","['rt', ':', 'i', 'understand', 'fan', 'want', 'win', ',', 'i', 'keep', 'see', '“', 'mediocr', '”', 'comparison', 'blue', 'blood', 'program', '?', 'there', '’', 's', 'r…']",1067563770816401408
RT : #WVU has registered double digit wins in a season 9 times in its 127 year history. Dana Holgorsen has 2 of those in 8 year…,"['rt', ':', '#', 'wvu', 'regist', 'doubl', 'digit', 'win', 'season', '9', 'time', '127', 'year', 'histori', '.', 'dana', 'holgorsen', '2', '8', 'year…']",1067563553438220294
#WVU has registered double digit wins in a season 9 times in its 127 year history. Dana Holgorsen has 2 of those in 8 years.,"['#', 'wvu', 'regist', 'doubl', 'digit', 'win', 'season', '9', 'time', '127', 'year', 'histori', '.', 'dana', 'holgorsen', '2', '8', 'year', '.']",1067563213150187521
It’d be a huge mistake for #WVU to let Dana go. ,"['it', '’', 'd', 'huge', 'mistak', '#', 'wvu', 'let', 'dana', 'go', '.']",1067563084255059968
"RT : First 8 years as #WVU head coach

Don Nehlen 58-35-1 (.623)
Dana Holgorsen 61-40 (.604)

Pretty close.","['rt', ':', 'first', '8', 'year', '#', 'wvu', 'head', 'coach', 'don', 'nehlen', '58-35-1', '(', '.623', ')', 'dana', 'holgorsen', '61-40', '(', '.604', ')', 'pretti', 'close', '.']",1067562894433402881
"RT : I understand fans want to win, but why do I keep seeing “mediocrity” and comparisons to blue blood programs? 

There’s a r…","['rt', ':', 'i', 'understand', 'fan', 'want', 'win', ',', 'i', 'keep', 'see', '“', 'mediocr', '”', 'comparison', 'blue', 'blood', 'program', '?', 'there', '’', 's', 'r…']",1067562805711261698
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067562442073489409
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067561153310728195
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067560815652409345
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067560521430433792
It’s always warm here☀️#meetmedowntown #happyhollidays #marshalluniversity #wvsu #wvu #adelphiasportsbar @ Downtow… ,"['it', '’', 's', 'alway', 'warm', 'here☀️', '#', 'meetmedowntown', '#', 'happyholliday', '#', 'marshallunivers', '#', 'wvsu', '#', 'wvu', '#', 'adelphiasportsbar', '@', 'downtow…']",1067560032227741697
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067560022392139776
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067559080024203264
"I understand fans want to win, but why do I keep seeing “mediocrity” and comparisons to blue blood programs? 

Ther… ","['i', 'understand', 'fan', 'want', 'win', ',', 'i', 'keep', 'see', '“', 'mediocr', '”', 'comparison', 'blue', 'blood', 'program', '?', 'ther…']",1067558991557996544
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…","['rt', ':', 'dana', 'holgorsen', '’', 's', '1st', '4', 'year', '#', 'wvu', '28-23', '(', '.549', ')', 'holgorsen', '’', 's', 'last', '4', 'year', '#', 'wvu', '33-17', '(', '.660', ')', 'be', 'patient', ',', 'program', 'is…']",1067558761433350144
