Tweet ID,Username,Text,Number of Retweets,Number of Likes
1067562805711261698,fauxcaridi,"b'RT @DVNCallihan: I understand fans want to win, but why do I keep seeing \xe2\x80\x9cmediocrity\xe2\x80\x9d and comparisons to blue blood programs? \n\nThere\xe2\x80\x99s a r\xe2\x80\xa6'",6,0
1067562442073489409,trojandoc5150,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067561153310728195,DoDaDrew2,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067560815652409345,SwimmingLchs,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067560521430433792,lb228logan,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067560032227741697,adelphiasportwv,b'It\xe2\x80\x99s always warm here\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x98\x8e#meetmedowntown #happyhollidays #marshalluniversity #wvsu #wvu #adelphiasportsbar @ Downtow\xe2\x80\xa6 https://t.co/Z8rmc2EDwn',0,0
1067560022392139776,BowtieGuy1988,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067559080024203264,Trennypdubv,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067558991557996544,DVNCallihan,"b'I understand fans want to win, but why do I keep seeing \xe2\x80\x9cmediocrity\xe2\x80\x9d and comparisons to blue blood programs? \n\nTher\xe2\x80\xa6 https://t.co/wujUqPT4Pc'",6,30
1067558761433350144,priceisright53,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067558714054504448,T_Sham6691,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067558697168248833,PRTMonitor,b'The PRT is running on a normal schedule\xf0\x9f\x99\x8c (Tue Nov 27 18:19:39 2018). #wvuprt #wvu #prt',0,0
1067558666956677121,HJ_Ellis,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067558529064726530,CodeWV,"b""RT @WVUEberly: Travel through computer science adventures during the @PhysicsAndAstro's Center for Gravitational Waves and Cosmology, @wvus\xe2\x80\xa6""",3,0
1067558490384867333,wvustem,"b""RT @WVUEberly: Travel through computer science adventures during the @PhysicsAndAstro's Center for Gravitational Waves and Cosmology, @wvus\xe2\x80\xa6""",3,0
1067558461838364672,DVNCallihan,"b'@onecoolstud It\xe2\x80\x99s also Alabama. Blue blood program, #WVU is not.'",0,3
1067558365251989504,Wvu2000aca,"b""RT @BlueGoldNews: WVU's Huggins Caught In Game of Whack-a-Squirrel? Beaver? https://t.co/paiZ9fH6gd #WVU #BGN https://t.co/tnmfZl6FJe""",1,0
1067557606502383616,BelcrossProp,"b""Baby it's cold outside! #WV \n\n#Morgantown #MorgantownWV #wvu #weather https://t.co/vN8rzrVvOe""",0,1
1067557541931032577,BlueGoldNews,"b""WVU's Huggins Caught In Game of Whack-a-Squirrel? Beaver? https://t.co/paiZ9fH6gd #WVU #BGN https://t.co/tnmfZl6FJe""",1,4
1067556896465395713,gintherjay,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067554544572407808,JDFunky,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067553666205405184,PRTMonitor,b'The PRT is down between Beechurst station and Engineering station\xf0\x9f\x92\xa9 (Tue Nov 27 17:59:19 2018). #wvuprt #wvu #prt',0,0
1067553659217575936,CMAnderson247,b'#WVU fact guide for the ongoing coaching carousel (VIP).... https://t.co/jGKiIc1drn',0,3
1067553375624007680,Twomwvu,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067552204825993216,Michael5wallace,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067552110328406016,KaylaSaunders21,b'RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. https://t.co/Rac6BmSGji',13,0
1067551144451469315,DerekGilkerson,b'RT @DVNCallihan: First 8 years as #WVU head coach\n\nDon Nehlen 58-35-1 (.623)\nDana Holgorsen 61-40 (.604)\n\nPretty close.',2,0
1067549246054912003,nickbjohnston,b'RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. https://t.co/Rac6BmSGji',13,0
1067549052307456000,lafferty_nick,"b""RT @GAllanTaylor: Over the last three days, I've spoken with members of #WVU coaching staff, athletics dept and others in the industry. No\xe2\x80\xa6""",6,0
1067548218152636416,sparky0414,b'RT @CMAnderson247: Senior highlights of #WVU commit Winston Wright will definitely leave you impressed.... https://t.co/HdS0tdQ2LP',3,0
1067548003932782594,johnnypfeifer,b'RT @ColosseumAthl: Like it if you believe happiness is making your kids happy!\n\n#OwnTheStands. #regam. #WVU. #Love. #College. https://t.co/\xe2\x80\xa6',1,0
1067547836257116160,DVNCallihan,b'First 8 years as #WVU head coach\n\nDon Nehlen 58-35-1 (.623)\nDana Holgorsen 61-40 (.604)\n\nPretty close.',2,25
1067547377509249025,IanFealy,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067547361738715141,rivalskeenan,b'This deal won\xe2\x80\x99t be around much longer. Get top-notch coverage with an annual subscription to @WVSportsDotCom and a\xe2\x80\xa6 https://t.co/EvzbQHAVni',0,1
1067546171428749312,sDiddy_dcl,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067544931063992320,eer1867,b'RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. https://t.co/Rac6BmSGji',13,0
1067544862365532163,DubVnightlife,b'Elite Beer Pints &amp; Vinyl Coasters Set | #WVU #Mountaineers Mixing Glass Beverage Set https://t.co/FsUokDmov4',0,2
1067544820615389187,kory_my,b'RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. https://t.co/Rac6BmSGji',13,0
1067544662762840064,eer1867,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067544129561903104,089kedz,"b'RT @WVUFoundation: On #GivingTuesday around the globe, @CoachHuggs reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer\xe2\x80\xa6'",10,0
1067543651235102721,Wvu2000aca,"b""RT @mikecasazza: #WVU isn't pressing but other aspects are progressing.\nhttps://t.co/iWzhhHcB0v""",3,0
1067543611003285506,DubVnightlife,b'West Virginia #Mountaineers WVU Black Fashion Sunglasses #WVU https://t.co/NA0mpFMf6X',0,1
1067543603252203525,DubVnightlife,"b'West Virginia University Mountaineers 4"" x 17"" Street Sign NCAA #WVU #morgantown https://t.co/9OC26ErbF1'",0,1
1067543466819899392,ItsjUstG_05,"b""RT @mikecasazza: #WVU isn't pressing but other aspects are progressing.\nhttps://t.co/iWzhhHcB0v""",3,0
1067543434154713089,BGoGolf,"b'RT @DubVNation: Rumors are out there, but don\xe2\x80\x99t believe them. Holgorsen will continue to build #WVU football https://t.co/isJRlZEoRk'",13,0
1067543244681224192,CMAnderson247,"b""RT @mikecasazza: #WVU isn't pressing but other aspects are progressing.\nhttps://t.co/iWzhhHcB0v""",3,0
1067543178293772288,mikecasazza,"b""#WVU isn't pressing but other aspects are progressing.\nhttps://t.co/iWzhhHcB0v""",3,6
1067542754702622720,lauren121599,b'RT @Paradigmarch: Aerial photos courtesy of @ADSengineers showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @\xe2\x80\xa6',5,0
1067542561215135744,3_jeeps,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067541465428037633,JeffJenkinsMN,"b""RT @GAllanTaylor: Over the last three days, I've spoken with members of #WVU coaching staff, athletics dept and others in the industry. No\xe2\x80\xa6""",6,0
1067541270199853056,KLAdkinsII,b'@Big12Conference Good refs. You should be a getting a little bonus out of that huh? #wvu problems.',0,0
1067540999986184192,scoonmadrid,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067540611853561856,Bencole52,b'RT @jacobbogage: A year ago today: one of the biggest #allmets commitments in the class of 2018. @DillonSpalding to #WVU\n\nhttps://t.co/cOaU\xe2\x80\xa6',3,0
1067540030133022720,WVUvs,"b""RT @GAllanTaylor: Over the last three days, I've spoken with members of #WVU coaching staff, athletics dept and others in the industry. No\xe2\x80\xa6""",6,0
1067539811051950080,ItsjUstG_05,b'RT @BlueGoldNews: #WVU head coach Bob Huggins says he expects to have Beetle Bolden back for the Rider game on Wednesday evening.',1,0
1067539553890836482,BlueGoldNews,b'#WVU head coach Bob Huggins says he expects to have Beetle Bolden back for the Rider game on Wednesday evening.',1,12
1067539106585030657,WVUSportsChick,"b""Remember, Mountaineer faithful, friends don't let friends go to Pitt. That is all. #HailWV #WVU #W\xe2\x80\xa6 https://t.co/yyBHEmhAbW""",0,0
1067538960254189568,Wvu2000aca,b'RT @rivalskeenan: #WVU head coach Bob Huggins said that James Bolden practiced yesterday and will play against Rider tomorrow. Forward Wesl\xe2\x80\xa6',3,0
1067538910736203782,Wvu2000aca,b'RT @EerSportsDotCom: #WVU football bowl projections at the end of the regular season.... https://t.co/kNCluculPU',1,0
1067538897469607941,4WVUFamily,"b'Years ago, #WVUFootball\nHC Jim Carlen got #WVU (no conf,10-1) in 2nd Peach Bowl (11 bowls, 129 schools) \n\xf0\x9f\x92\x9b\xf0\x9f\x92\x99 Beat AC\xe2\x80\xa6 https://t.co/FDWYfFhbFP'",0,1
1067538846986981378,ColosseumAthl,b'Like it if you believe happiness is making your kids happy!\n\n#OwnTheStands. #regam. #WVU. #Love. #College. https://t.co/JYXGdrKC5u',1,4
1067538662244659201,RaspyVoiceKids,b'RT @TurnstoneSports: https://t.co/6takVcvpf1\nNew article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan\xe2\x80\xa6',7,0
1067538559014330368,EerSportsDotCom,b'#WVU football bowl projections at the end of the regular season.... https://t.co/kNCluculPU',1,0
1067537715112157190,IndySportsMed,"b'RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f\xe2\x80\xa6'",7,0
1067535635785887746,TheRealBSchneid,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067535286538780672,OllyReed_25,b'RT @CJacksonWVU: #WVU head coach Bob Huggins said Beetle Bolden practiced yesterday and will play against Rider tomorrow. Wesley Harris wil\xe2\x80\xa6',1,0
1067534944761716736,WVU_DaveHanna,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067534873643110400,derekbarmstrong,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067533976099803136,telb77,"b'Artists Of Then, Now &amp; Forever   Forever Country  &amp; The Making of Foreve... https://t.co/Mz85AazvEi via @YouTube\xe2\x80\xa6 https://t.co/q6wDJ4iKG3'",0,0
1067533954331361283,MirzaAlzaga,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067533715805544454,KellarQB12,b'RT @TurnstoneSports: https://t.co/6takVcvpf1\nNew article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan\xe2\x80\xa6',7,0
1067533518610329606,Chrissboom_,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067533172651503616,dlong31,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067533172269813761,Leonardhoosier3,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067532316417974277,ChrisMeadows126,"b'Though I never went to Law School, David Hardesty signed my first #WVU diploma so I will always respect what he did\xe2\x80\xa6 https://t.co/Smx4lVIirm'",0,0
1067531989790674950,goldylocks27,"b'There was chance after chance for #WVU to play in Dallas on Saturday. Instead, the Mountaineers are sitting at home\xe2\x80\xa6 https://t.co/beSZi6JEpp'",0,2
1067531644452646912,Wvu2000aca,b'RT @rivalskeenan: #WVU quarterback Will Grier has thrown 20 touchdowns against two interceptions on balls thrown over 20 yards this year. H\xe2\x80\xa6',1,0
1067531568619626496,Wvu2000aca,"b'RT @bigjax3211: Just back from #WVU interviews. Beetle Bolden and Wes Harris will play against Rider on Wednesday, according to Bob Huggins\xe2\x80\xa6'",2,0
1067531360682876928,PattyO921,"b'RT @DubVNation: Rumors are out there, but don\xe2\x80\x99t believe them. Holgorsen will continue to build #WVU football https://t.co/isJRlZEoRk'",13,0
1067530685378949120,RyanRogggg,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067530431401205761,CayleeAnnmarie,"b'RT @DubVNation: Rumors are out there, but don\xe2\x80\x99t believe them. Holgorsen will continue to build #WVU football https://t.co/isJRlZEoRk'",13,0
1067529925249433601,MitchWVU18,b'RT @rivalskeenan: #WVU head coach Bob Huggins said that James Bolden practiced yesterday and will play against Rider tomorrow. Forward Wesl\xe2\x80\xa6',3,0
1067529430153773056,rivalskeenan,b'#WVU quarterback Will Grier has thrown 20 touchdowns against two interceptions on balls thrown over 20 yards this y\xe2\x80\xa6 https://t.co/bnUUbzQAVm',1,2
1067528474460590082,sowen15,b'RT @spikeyeezy: \xe2\x80\x9cTito\xe2\x80\x99s &amp; Tacos\xe2\x80\x9d every Tuesday at @EmbersWv \n\n#TacoTuesday #WVU #goodeats https://t.co/oRuKZXL0ID',3,0
1067528417388695552,jetlifewright,b'RT @CMAnderson247: Senior highlights of #WVU commit Winston Wright will definitely leave you impressed.... https://t.co/HdS0tdQ2LP',3,0
1067528177688502272,jabrinkley35,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067528123351277568,dubvECA,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067527956652851200,bigjax3211,"b'Just back from #WVU interviews. Beetle Bolden and Wes Harris will play against Rider on Wednesday, according to Bob\xe2\x80\xa6 https://t.co/r8bjl4Lxx1'",2,1
1067527752545378304,johnhanson20,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067527376618307585,iAmDKMc6,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067527056383242243,mrbelly82,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067526264205074432,Tinboyd1438,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067525684510289921,ANR57,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067524264658694144,gesnow12,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067524137663557634,jimmywvu,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067523796041678848,CollegeCoop54,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067523790995943426,Cooper_ORourke5,"b'RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f\xe2\x80\xa6'",7,0
1067523723366928384,JEngland10,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
1067523456390983680,CMAnderson247,b'Senior highlights of #WVU commit Winston Wright will definitely leave you impressed.... https://t.co/HdS0tdQ2LP',3,14
1067522044928163840,RaspyVoiceKids,"b'RT @DVNCallihan: Dana Holgorsen\xe2\x80\x99s 1st 4 years at #WVU\n\n28-23 (.549)\n\nHolgorsen\xe2\x80\x99s last 4 years at #WVU\n\n33-17 (.660)\n\nBe patient, program is\xe2\x80\xa6'",66,0
